       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.6000        0.4000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
3.84   3.58568  11.86910   9.02330  7.83206E-01  1.24906E+00  8.87935E+08  1.11497E+09 -9.59342E+18  1.61162E+05 -6.95436E+15  1.62763  -2.36465   0.62373   0.87232   0.10000  -18.65708
3.86   3.61338  13.26183   9.37714  8.52088E-01  1.55545E+00  1.03455E+09  1.31661E+09 -2.28047E+19  1.81743E+05 -8.81529E+15  1.61867  -2.12665   0.66954   0.88264   0.10000  -18.17815
3.88   3.64271  14.24299   9.59986  9.83533E-01  1.10171E+00  1.29725E+08  3.01304E+08 -4.46772E+18  3.97196E+04 -6.37943E+15  1.60336  -1.89786   0.42345   0.49163   0.50000  -17.72042
3.90   3.64350  12.37918   9.17417  1.01752E+00  1.00000E-01  5.44452E+07  5.49762E+07  3.96045E+19  6.92110E+03 -5.53990E+14  1.57990  -1.67708   1.00769   0.90172   0.10000  -17.28114
3.92   3.60986  11.55791   8.10355  9.50591E-01  1.00000E-01  2.83627E+07  2.89444E+07  3.66527E+19  3.47988E+03 -4.89625E+14  1.54618  -1.46376   0.93149   0.80896   0.18160  -16.85902
3.94   3.63953  11.57572   8.20887  9.14674E-01  2.00000E+00  1.09469E+09  1.43860E+09 -4.36042E+19  1.65173E+05 -1.00129E+16  1.49870  -1.25998   0.69602   0.89067   0.10000  -16.45888
3.96   3.63953  11.57572   8.20887  9.14674E-01  2.00000E+00  1.09469E+09  1.43860E+09 -4.36042E+19  1.65173E+05 -1.00129E+16  1.49870  -1.25998   0.69602   0.89067   0.10000  -16.45888
3.98   3.63953  11.57572   8.20887  9.14674E-01  2.00000E+00  1.09469E+09  1.43860E+09 -4.36042E+19  1.65173E+05 -1.00129E+16  1.49870  -1.25998   0.69602   0.89067   0.10000  -16.45888
4.00   3.93661  12.87666   9.28710  1.96033E-01  1.00000E-01  4.20994E+08  5.69080E+08  7.77765E+19  5.43467E+04 -8.25289E+14  1.14834  -0.58171   0.14502   0.48988   0.10000  -15.17341
4.02   3.93661  12.87666   9.28710  1.96033E-01  1.00000E-01  4.20994E+08  5.69080E+08  7.77765E+19  5.43467E+04 -8.25289E+14  1.14834  -0.58171   0.14502   0.48988   0.10000  -15.17341
4.04   3.98927  12.91070   9.30600  8.01150E-01  2.00000E+00  2.12124E+09  3.08142E+09 -9.75604E+19  2.68380E+05 -1.69943E+16  0.96816  -0.37061   0.55151   0.87518   0.10000  -14.82550
4.06   3.98927  12.91070   9.30600  8.01150E-01  2.00000E+00  2.12124E+09  3.08142E+09 -9.75604E+19  2.68380E+05 -1.69943E+16  0.96816  -0.37061   0.55151   0.87518   0.10000  -14.82550
4.08   4.04618  12.99006   9.33077  7.42093E-01  2.00000E+00  1.70131E+09  3.63685E+09 -1.11218E+20  3.02500E+05 -1.85014E+16  0.91807  -0.31755   0.34715   0.80253   0.14654  -14.77241
4.10   4.09247  13.02252   9.34768  7.20667E-01  2.00000E+00  1.33965E+09  6.20292E+09 -1.23728E+20  4.92716E+05 -1.96562E+16  0.88811  -0.28726   0.15564   0.71749   0.20360  -14.77172
4.12   4.13096  13.03399   9.35898  7.31493E-01  1.72170E+00  9.18159E+08  5.95866E+09 -9.75696E+19  4.52010E+05 -1.76570E+16  0.86716  -0.26556   0.11271   0.64060   0.26290  -14.79085
4.14   4.16120  13.04706   9.36609  7.53221E-01  1.30786E+00  4.93351E+08  3.33182E+09 -4.46228E+19  2.41369E+05 -1.37329E+16  0.85226  -0.24951   0.11153   0.50936   0.36956  -14.82296
4.16   4.18380  13.06156   9.36974  7.95779E-01  9.99860E-01  2.65449E+08  1.26074E+09  2.13399E+16  8.72220E+04 -1.05619E+16  0.84337  -0.23984   0.16755   0.37168   0.50000  -14.86977
4.18   4.20383  13.07582   9.37162  8.43312E-01  1.05541E+00  2.64421E+08  1.02495E+09 -8.85928E+18  6.77180E+04 -1.11495E+16  0.83967  -0.23595   0.21756   0.40710   0.50000  -14.92988
